,acc,loss,lr,val_acc,val_loss
0,0.4652999999809265,1.732195153465271,0.0010000000474974513,0.4672,1.7891557834625245
1,0.6347000000190735,1.2501690920257569,0.0010000000474974513,0.5334,1.6725914276123046
2,0.71608,1.0280561221313476,0.0010000000474974513,0.6646,1.2023256978988648
3,0.76184,0.896677189655304,0.0010000000474974513,0.6822,1.1512149768829345
4,0.7961799999809265,0.7993439266586304,0.0010000000474974513,0.7064,1.1198789249420167
5,0.82242,0.7236232110786438,0.0010000000474974513,0.6767,1.278151180267334
6,0.843979999961853,0.660093892250061,0.0010000000474974513,0.6213,1.5299598447799683
7,0.862259999961853,0.6104553666305542,0.0010000000474974513,0.6743,1.299415299797058
8,0.881619999961853,0.5595607769584656,0.0010000000474974513,0.7423,1.0530843976974487
9,0.8960999999618531,0.5172465740394593,0.0010000000474974513,0.7091,1.2582043170928956
10,0.9081999999809265,0.48668766843795774,0.0010000000474974513,0.6124,1.959563760948181
11,0.918980000038147,0.4536996493148804,0.0010000000474974513,0.7271,1.3310568950653077
12,0.927220000038147,0.43589160526275633,0.0010000000474974513,0.6525,1.8814118103027344
13,0.9348199999809265,0.4185182367229462,0.0003162277862429619,0.6686,1.7248200443267823
14,0.9408400000381469,0.39961060050964353,0.0010000000474974513,0.6219,2.2588909425735473
15,0.9470399999809265,0.3844856489276886,0.0010000000474974513,0.6484,1.9217219299316406
16,0.9451599999618531,0.38621714049339295,0.0010000000474974513,0.731,1.3465883380889894
17,0.9551399999809265,0.3654010000038147,0.0010000000474974513,0.6886,1.7303604986190795
18,0.9535000000190735,0.3702748404312134,0.0003162277862429619,0.681,1.7310166435241698
19,0.95688,0.36042092646598817,0.0010000000474974513,0.6746,1.9703474033355712
20,0.9568200000381469,0.36143067351341246,0.0010000000474974513,0.6569,1.8488945785522461
21,0.961240000038147,0.3510750744342804,0.0010000000474974513,0.6928,1.7731914045333863
22,0.9607400000190734,0.35230677169799807,0.0010000000474974513,0.702,1.7674621223449707
23,0.96232,0.3486176651287079,0.0003162277862429619,0.6894,1.9052141077041627
24,0.9612799999809265,0.35345620022773744,0.0010000000474974513,0.7043,1.9075010061264037
25,0.964859999961853,0.3414809247970581,0.0010000000474974513,0.7034,1.7825363344192504
26,0.9630200000381469,0.34566765686035156,0.0010000000474974513,0.661,2.127473692703247
27,0.965299999961853,0.33907295893669126,0.0010000000474974513,0.7501,1.423364024925232
28,0.9662200000190735,0.3376069765758514,0.0003162277862429619,0.6986,1.6923981130599977
29,0.96576,0.3383100014781952,0.0010000000474974513,0.7119,1.828652250289917
